chr	start	end	strand	dbl_count	cds
NC_000913.3	4600577	4600878	+	TRUE	4277
NC_000913.3	1728776	1729077	+	TRUE	1641
NC_000913.3	2591640	2591941	+	TRUE	2452
NC_000913.3	1388706	1389007	+	FALSE	NA
NC_000913.3	1032465	1032766	+	TRUE	951
NC_000913.3	2128679	2128980	+	TRUE	2038
NC_000913.3	2185177	2185478	+	FALSE	NA
NC_000913.3	4134653	4134954	+	TRUE	3869
NC_000913.3	640720	641021	+	TRUE	604
NC_000913.3	2951697	2951998	+	TRUE	2778
NC_000913.3	654198	654499	+	TRUE	617
NC_000913.3	2746454	2746755	+	TRUE	2588
NC_000913.3	3054425	3054726	+	TRUE	2864
NC_000913.3	843783	844084	+	TRUE	789
NC_000913.3	3104490	3104791	+	TRUE	2917
NC_000913.3	1228942	1229243	+	TRUE	1161
NC_000913.3	3127461	3127762	+	TRUE	2932
NC_000913.3	1079701	1080002	+	TRUE	997
NC_000913.3	1331160	1331461	+	TRUE	1254
NC_000913.3	3786757	3787058	+	TRUE	3559
NC_000913.3	3397924	3398225	+	TRUE	3191
NC_000913.3	79239	79540	+	TRUE	69
NC_000913.3	3117370	3117671	+	TRUE	2926
NC_000913.3	991898	992199	+	TRUE	912
NC_000913.3	2681082	2681383	+	TRUE	2531
NC_000913.3	808162	808463	+	TRUE	755
NC_000913.3	4443061	4443362	+	TRUE	4138
NC_000913.3	4385982	4386283	+	TRUE	4079
NC_000913.3	1704449	1704750	+	TRUE	1613
NC_000913.3	559351	559652	+	TRUE	521
NC_000913.3	2613750	2614051	+	FALSE	NA
NC_000913.3	897149	897450	+	TRUE	838
NC_000913.3	3024521	3024822	+	TRUE	2838
NC_000913.3	2854736	2855037	+	TRUE	2693
NC_000913.3	1944857	1945158	+	TRUE	1851
NC_000913.3	451566	451867	+	FALSE	NA
NC_000913.3	1188915	1189216	+	TRUE	1106
NC_000913.3	3913671	3913972	+	FALSE	NA
NC_000913.3	2429509	2429810	+	TRUE	2296
NC_000913.3	887859	888160	+	FALSE	NA
NC_000913.3	3998198	3998499	+	TRUE	3749
NC_000913.3	3498496	3498797	+	TRUE	3306
NC_000913.3	1331114	1331415	+	TRUE	1254
NC_000913.3	982162	982463	+	TRUE	905
NC_000913.3	3166853	3167154	+	TRUE	2969
NC_000913.3	2187475	2187776	+	TRUE	2092
NC_000913.3	2359042	2359343	+	TRUE	2229
NC_000913.3	2392251	2392552	+	TRUE	2261
NC_000913.3	3597534	3597835	+	FALSE	NA
NC_000913.3	2582530	2582831	+	TRUE	2445
NC_000913.3	763005	763306	+	TRUE	715
NC_000913.3	2095823	2096124	+	TRUE	2009
NC_000913.3	2547617	2547918	+	TRUE	2408
NC_000913.3	2810840	2811141	+	TRUE	2651
NC_000913.3	648121	648422	+	TRUE	612
NC_000913.3	914992	915293	+	FALSE	NA
NC_000913.3	1808841	1809142	+	TRUE	1714
NC_000913.3	3178869	3179170	+	TRUE	2984
NC_000913.3	4148903	4149204	+	TRUE	3881
NC_000913.3	4030280	4030581	+	TRUE	3779
NC_000913.3	329007	329308	+	TRUE	311
NC_000913.3	2214160	2214461	+	TRUE	2109
NC_000913.3	4254477	4254778	+	TRUE	3956
NC_000913.3	2418194	2418495	+	TRUE	2282
NC_000913.3	944663	944964	+	TRUE	876
NC_000913.3	1645366	1645667	+	TRUE	1551
NC_000913.3	332479	332780	+	TRUE	313
NC_000913.3	1737630	1737931	+	FALSE	NA
NC_000913.3	413357	413658	+	TRUE	389
NC_000913.3	3564426	3564727	+	TRUE	3364
NC_000913.3	701781	702082	+	TRUE	662
NC_000913.3	3031595	3031896	+	TRUE	2843
NC_000913.3	1498637	1498938	+	TRUE	1412
NC_000913.3	3205936	3206237	+	TRUE	3010
NC_000913.3	3598291	3598592	+	FALSE	NA
NC_000913.3	4165096	4165397	+	TRUE	3892
NC_000913.3	4301073	4301374	+	TRUE	3997
NC_000913.3	4306038	4306339	+	TRUE	4000
NC_000913.3	2737802	2738103	+	TRUE	2577
NC_000913.3	1518692	1518993	+	FALSE	NA
NC_000913.3	3700374	3700675	+	FALSE	NA
NC_000913.3	3541348	3541649	+	TRUE	3346
NC_000913.3	783609	783910	+	TRUE	732
NC_000913.3	801221	801522	+	TRUE	750
NC_000913.3	3891377	3891678	+	FALSE	NA
NC_000913.3	3030552	3030853	+	TRUE	2842
NC_000913.3	3678811	3679112	+	TRUE	3461
NC_000913.3	1373059	1373360	+	FALSE	NA
NC_000913.3	1505613	1505914	+	TRUE	1420
NC_000913.3	1924413	1924714	+	FALSE	NA
NC_000913.3	1675110	1675411	+	TRUE	1590
NC_000913.3	2667103	2667404	+	TRUE	2517
NC_000913.3	1747604	1747905	+	TRUE	1656
NC_000913.3	531922	532223	+	TRUE	495
NC_000913.3	177940	178241	+	TRUE	153
NC_000913.3	2638797	2639098	+	TRUE	2494
NC_000913.3	2140992	2141293	+	TRUE	2048
NC_000913.3	4252256	4252557	+	FALSE	NA
NC_000913.3	2992164	2992465	+	TRUE	2812
NC_000913.3	369879	370180	+	TRUE	343
NC_000913.3	1300540	1300841	+	FALSE	NA
NC_000913.3	1044012	1044313	+	TRUE	961
NC_000913.3	220083	220384	+	TRUE	192
NC_000913.3	4410643	4410944	+	TRUE	4100
NC_000913.3	1343144	1343445	+	TRUE	1265
NC_000913.3	1283601	1283902	+	TRUE	1208
NC_000913.3	998394	998695	+	TRUE	919
NC_000913.3	2768996	2769297	+	TRUE	2609
NC_000913.3	3963393	3963694	+	TRUE	3719
NC_000913.3	3486467	3486768	+	TRUE	3295
NC_000913.3	1033931	1034232	+	TRUE	952
NC_000913.3	4248150	4248451	+	TRUE	3951
NC_000913.3	2282555	2282856	+	TRUE	2170
NC_000913.3	360328	360629	+	TRUE	337
NC_000913.3	1659437	1659738	+	TRUE	1574
NC_000913.3	646848	647149	+	TRUE	610
NC_000913.3	1994241	1994542	+	TRUE	1902
NC_000913.3	4612439	4612740	+	TRUE	4292
NC_000913.3	1119773	1120074	+	TRUE	1036
NC_000913.3	1121609	1121910	+	TRUE	1039
NC_000913.3	4546987	4547288	+	TRUE	4235
NC_000913.3	1980186	1980487	+	TRUE	1888
NC_000913.3	3893533	3893834	+	TRUE	3659
NC_000913.3	2122263	2122564	+	TRUE	2032
NC_000913.3	2514831	2515132	+	TRUE	2378
NC_000913.3	3621392	3621693	+	TRUE	3417
NC_000913.3	2972991	2973292	+	TRUE	2794
NC_000913.3	4000599	4000900	+	TRUE	3750
NC_000913.3	1952522	1952823	+	FALSE	NA
NC_000913.3	1450134	1450435	+	TRUE	1373
NC_000913.3	4561736	4562037	+	TRUE	4250
NC_000913.3	705053	705354	+	TRUE	664
NC_000913.3	1436732	1437033	+	FALSE	NA
NC_000913.3	270657	270958	+	TRUE	249
NC_000913.3	1468368	1468669	+	TRUE	1390
NC_000913.3	2643799	2644100	+	TRUE	2498
NC_000913.3	683029	683330	+	TRUE	646
NC_000913.3	196285	196586	+	TRUE	169
NC_000913.3	1151713	1152014	+	FALSE	NA
NC_000913.3	2422377	2422678	+	TRUE	2288
NC_000913.3	1863598	1863899	+	FALSE	NA
NC_000913.3	4042611	4042912	+	TRUE	3787
NC_000913.3	1612217	1612518	+	TRUE	1509
NC_000913.3	125137	125438	+	TRUE	109
NC_000913.3	914156	914457	+	TRUE	855
NC_000913.3	2299164	2299465	+	TRUE	2187
NC_000913.3	3344068	3344369	+	TRUE	3145
NC_000913.3	579072	579373	+	TRUE	551
NC_000913.3	3578715	3579016	+	FALSE	NA
NC_000913.3	207030	207331	+	TRUE	178
NC_000913.3	3472138	3472439	+	TRUE	3277
NC_000913.3	3988625	3988926	+	TRUE	3739
NC_000913.3	3876603	3876904	+	TRUE	3644
NC_000913.3	2971093	2971394	+	FALSE	NA
NC_000913.3	2789143	2789444	+	TRUE	2627
NC_000913.3	1838839	1839140	+	TRUE	1744
NC_000913.3	4190992	4191293	+	TRUE	3907
NC_000913.3	1069360	1069661	+	TRUE	988
NC_000913.3	872532	872833	+	TRUE	813
NC_000913.3	220379	220680	+	TRUE	192
NC_000913.3	4618646	4618947	+	TRUE	4297
NC_000913.3	474637	474938	+	TRUE	444
NC_000913.3	3059089	3059390	+	TRUE	2870
NC_000913.3	1746297	1746598	+	FALSE	NA
NC_000913.3	2346378	2346679	+	TRUE	2216
NC_000913.3	1274005	1274306	+	TRUE	1203
NC_000913.3	4565087	4565388	+	TRUE	4253
NC_000913.3	450302	450603	+	TRUE	423
NC_000913.3	4106109	4106410	+	TRUE	3841
NC_000913.3	2662767	2663068	+	TRUE	2513
NC_000913.3	3692609	3692910	+	TRUE	3469
NC_000913.3	1096109	1096410	+	TRUE	1010
NC_000913.3	206995	207296	+	TRUE	178
NC_000913.3	3967390	3967691	+	TRUE	3722
NC_000913.3	2745010	2745311	+	TRUE	2585
NC_000913.3	1586748	1587049	+	TRUE	1488
NC_000913.3	1309316	1309617	+	TRUE	1230
NC_000913.3	419323	419624	+	FALSE	NA
NC_000913.3	116664	116965	+	TRUE	102
NC_000913.3	472982	473283	+	TRUE	443
NC_000913.3	1899623	1899924	+	TRUE	1805
NC_000913.3	2539968	2540269	+	TRUE	2401
NC_000913.3	931214	931515	+	TRUE	868
NC_000913.3	3119593	3119894	+	TRUE	2927
NC_000913.3	345143	345444	+	FALSE	NA
NC_000913.3	3848016	3848317	+	TRUE	3614
NC_000913.3	540486	540787	+	TRUE	503
NC_000913.3	2606450	2606751	+	TRUE	2466
NC_000913.3	2127706	2128007	+	TRUE	2037
NC_000913.3	4245806	4246107	+	TRUE	3949
NC_000913.3	1751167	1751468	+	TRUE	1660
NC_000913.3	869744	870045	+	TRUE	811
NC_000913.3	4374038	4374339	+	TRUE	4063
NC_000913.3	3000456	3000757	+	TRUE	2822
NC_000913.3	3632724	3633025	+	FALSE	NA
NC_000913.3	676263	676564	+	TRUE	640
NC_000913.3	1522222	1522523	+	TRUE	1439
NC_000913.3	2458200	2458501	+	TRUE	2324
NC_000913.3	2532527	2532828	+	TRUE	2393
NC_000913.3	3955676	3955977	+	TRUE	3713
NC_000913.3	192953	193254	+	TRUE	166
NC_000913.3	931848	932149	+	TRUE	868
NC_000913.3	4416317	4416618	+	TRUE	4107
NC_000913.3	2790300	2790601	+	TRUE	2628
NC_000913.3	3793330	3793631	+	TRUE	3564
NC_000913.3	209028	209329	+	TRUE	179
NC_000913.3	2310755	2311056	+	TRUE	2197
NC_000913.3	1462918	1463219	+	TRUE	1385
NC_000913.3	3497712	3498013	+	TRUE	3306
NC_000913.3	199325	199626	+	TRUE	171
NC_000913.3	466047	466348	+	TRUE	437
NC_000913.3	3065292	3065593	+	TRUE	2876
NC_000913.3	1634146	1634447	+	FALSE	NA
NC_000913.3	3694052	3694353	+	TRUE	3469
NC_000913.3	3693820	3694121	+	TRUE	3469
NC_000913.3	218861	219162	+	TRUE	190
NC_000913.3	4415927	4416228	+	TRUE	4106
NC_000913.3	4064535	4064836	+	TRUE	3804
NC_000913.3	1007964	1008265	+	TRUE	928
NC_000913.3	2951413	2951714	+	TRUE	2778
NC_000913.3	151566	151867	+	TRUE	132
NC_000913.3	1872059	1872360	+	TRUE	1774
NC_000913.3	2262545	2262846	+	TRUE	2153
NC_000913.3	1287853	1288154	+	TRUE	1212
NC_000913.3	4400399	4400700	+	TRUE	4090
NC_000913.3	3830615	3830916	+	TRUE	3601
NC_000913.3	910365	910666	+	TRUE	852
NC_000913.3	2394645	2394946	+	TRUE	2262
NC_000913.3	2113095	2113396	+	FALSE	NA
NC_000913.3	699464	699765	+	TRUE	660
NC_000913.3	389876	390177	+	FALSE	NA
NC_000913.3	3177768	3178069	+	FALSE	NA
NC_000913.3	2118552	2118853	+	TRUE	2030
NC_000913.3	2091657	2091958	+	TRUE	2004
NC_000913.3	728896	729197	+	FALSE	NA
NC_000913.3	235549	235850	+	TRUE	203
NC_000913.3	533998	534299	+	TRUE	498
NC_000913.3	163189	163490	+	TRUE	143
NC_000913.3	1230471	1230772	+	FALSE	NA
NC_000913.3	3373304	3373605	+	TRUE	3169
NC_000913.3	3314871	3315172	+	TRUE	3114
NC_000913.3	4107169	4107470	+	TRUE	3842
NC_000913.3	3445520	3445821	+	TRUE	3242
NC_000913.3	3895326	3895627	+	TRUE	3662
NC_000913.3	1193323	1193624	+	TRUE	1110
NC_000913.3	885303	885604	+	TRUE	825
NC_000913.3	2538166	2538467	+	TRUE	2399
NC_000913.3	3028504	3028805	+	TRUE	2841
NC_000913.3	623293	623594	+	TRUE	588
NC_000913.3	2019020	2019321	+	TRUE	1930
NC_000913.3	1606392	1606693	+	TRUE	1502
NC_000913.3	1285554	1285855	+	TRUE	1209
NC_000913.3	1730966	1731267	+	TRUE	1642
NC_000913.3	661192	661493	+	TRUE	625
NC_000913.3	1029154	1029455	+	TRUE	947
NC_000913.3	4057545	4057846	+	TRUE	3798
NC_000913.3	124257	124558	+	TRUE	109
NC_000913.3	1037403	1037704	+	TRUE	956
NC_000913.3	2440097	2440398	+	FALSE	NA
NC_000913.3	4550215	4550516	+	TRUE	4239
NC_000913.3	523152	523453	+	TRUE	488
NC_000913.3	4106344	4106645	+	TRUE	3842
NC_000913.3	3760594	3760895	+	TRUE	3532
NC_000913.3	3178727	3179028	+	TRUE	2984
NC_000913.3	2732299	2732600	+	TRUE	2571
NC_000913.3	274082	274383	+	TRUE	251
NC_000913.3	1327133	1327434	+	TRUE	1249
NC_000913.3	4365314	4365615	+	FALSE	NA
NC_000913.3	962624	962925	+	TRUE	891
NC_000913.3	2305082	2305383	+	TRUE	2193
NC_000913.3	170227	170528	+	TRUE	146
NC_000913.3	2143840	2144141	+	TRUE	2051
NC_000913.3	2843592	2843893	+	TRUE	2681
NC_000913.3	3825765	3826066	+	TRUE	3598
NC_000913.3	1974885	1975186	+	TRUE	1880
NC_000913.3	3263297	3263598	+	TRUE	3062
NC_000913.3	3122477	3122778	+	TRUE	2928
NC_000913.3	1965939	1966240	+	TRUE	1872
NC_000913.3	3383491	3383792	+	TRUE	3180
NC_000913.3	3374159	3374460	+	TRUE	3170
NC_000913.3	3653669	3653970	+	FALSE	NA
NC_000913.3	778463	778764	+	TRUE	728
NC_000913.3	2215904	2216205	+	TRUE	2112
NC_000913.3	1699341	1699642	+	TRUE	1609
NC_000913.3	1226479	1226780	+	TRUE	1157
NC_000913.3	1102683	1102984	+	TRUE	1018
NC_000913.3	3798372	3798673	+	TRUE	3569
NC_000913.3	827853	828154	+	TRUE	775
NC_000913.3	1861152	1861453	+	FALSE	NA
NC_000913.3	223968	224269	+	FALSE	NA
NC_000913.3	2815432	2815733	+	TRUE	2655
NC_000913.3	3882611	3882912	+	TRUE	3649
NC_000913.3	3204149	3204450	+	TRUE	3008
NC_000913.3	2548902	2549203	+	TRUE	2409
NC_000913.3	1015549	1015850	+	FALSE	NA
NC_000913.3	4224071	4224372	+	TRUE	3933
NC_000913.3	362231	362532	+	TRUE	339
NC_000913.3	531897	532198	+	TRUE	495
NC_000913.3	2112583	2112884	+	TRUE	2025
NC_000913.3	1841886	1842187	+	TRUE	1748
NC_000913.3	2652249	2652550	+	FALSE	NA
NC_000913.3	3560619	3560920	+	TRUE	3360
NC_000913.3	2874602	2874903	+	TRUE	2713
NC_000913.3	579142	579443	+	TRUE	551
NC_000913.3	2397721	2398022	+	TRUE	2267
NC_000913.3	3512609	3512910	+	TRUE	3321
NC_000913.3	2181951	2182252	+	TRUE	2085
NC_000913.3	2031321	2031622	+	TRUE	1947
NC_000913.3	3258216	3258517	+	TRUE	3059
NC_000913.3	3622638	3622939	+	TRUE	3417
NC_000913.3	4542041	4542342	+	TRUE	4231
NC_000913.3	2587108	2587409	+	TRUE	2448
NC_000913.3	1554332	1554633	+	TRUE	1465
NC_000913.3	351686	351987	+	TRUE	330
NC_000913.3	3908008	3908309	+	TRUE	3673
NC_000913.3	1042987	1043288	+	TRUE	961
NC_000913.3	3351894	3352195	+	TRUE	3154
NC_000913.3	4512171	4512472	+	TRUE	4201
NC_000913.3	1952568	1952869	+	TRUE	1862
NC_000913.3	3269097	3269398	+	TRUE	3068
NC_000913.3	4388830	4389131	+	TRUE	4079
NC_000913.3	1772023	1772324	+	TRUE	1678
NC_000913.3	2821743	2822044	+	TRUE	2659
NC_000913.3	4318278	4318579	+	TRUE	4014
NC_000913.3	1725872	1726173	+	FALSE	NA
NC_000913.3	2043932	2044233	+	TRUE	1959
NC_000913.3	1383337	1383638	+	TRUE	1304
NC_000913.3	305254	305555	+	TRUE	286
NC_000913.3	1800576	1800877	+	TRUE	1707
NC_000913.3	2772533	2772834	+	FALSE	NA
NC_000913.3	2065542	2065843	+	TRUE	1971
NC_000913.3	1460829	1461130	+	TRUE	1384
NC_000913.3	281369	281670	+	TRUE	261
NC_000913.3	4472495	4472796	+	FALSE	NA
NC_000913.3	3648195	3648496	+	FALSE	NA
NC_000913.3	4184771	4185072	+	TRUE	3904
NC_000913.3	2933963	2934264	+	FALSE	NA
NC_000913.3	3003519	3003820	+	TRUE	2824
NC_000913.3	3633050	3633351	+	FALSE	NA
NC_000913.3	3252770	3253071	+	TRUE	3053
NC_000913.3	3759893	3760194	+	TRUE	3532
NC_000913.3	3802299	3802600	+	TRUE	3573
NC_000913.3	4226862	4227163	+	TRUE	3933
NC_000913.3	3332012	3332313	+	TRUE	3128
NC_000913.3	3835322	3835623	+	TRUE	3603
NC_000913.3	3373226	3373527	+	TRUE	3169
NC_000913.3	4138541	4138842	+	TRUE	3872
NC_000913.3	2453246	2453547	+	TRUE	2321
NC_000913.3	1098434	1098735	+	TRUE	1011
NC_000913.3	1969346	1969647	+	TRUE	1877
NC_000913.3	431266	431567	+	TRUE	403
NC_000913.3	25070	25371	+	TRUE	25
NC_000913.3	3079545	3079846	+	TRUE	2890
NC_000913.3	3253830	3254131	+	TRUE	3054
NC_000913.3	2756234	2756535	+	TRUE	2598
NC_000913.3	3437930	3438231	+	TRUE	3227
NC_000913.3	3693956	3694257	+	TRUE	3469
NC_000913.3	3732031	3732332	+	FALSE	NA
NC_000913.3	458409	458710	+	TRUE	430
NC_000913.3	361493	361794	+	TRUE	338
NC_000913.3	2467964	2468265	+	TRUE	2332
NC_000913.3	4629733	4630034	+	TRUE	4306
NC_000913.3	3289899	3290200	+	TRUE	3089
NC_000913.3	1353182	1353483	+	TRUE	1275
NC_000913.3	3349661	3349962	+	TRUE	3153
NC_000913.3	727997	728298	+	TRUE	685
NC_000913.3	2479881	2480182	+	TRUE	2350
NC_000913.3	3477165	3477466	+	TRUE	3284
NC_000913.3	780399	780700	+	FALSE	NA
NC_000913.3	4198292	4198593	+	TRUE	3915
NC_000913.3	495621	495922	+	TRUE	464
NC_000913.3	3611871	3612172	+	TRUE	3409
NC_000913.3	198196	198497	+	TRUE	171
NC_000913.3	3757239	3757540	+	TRUE	3530
NC_000913.3	3184501	3184802	+	FALSE	NA
NC_000913.3	3025540	3025841	+	TRUE	2838
NC_000913.3	2537528	2537829	+	TRUE	2398
NC_000913.3	2199774	2200075	+	FALSE	NA
NC_000913.3	4298272	4298573	+	TRUE	3995
NC_000913.3	689950	690251	+	TRUE	653
NC_000913.3	2536645	2536946	+	TRUE	2397
NC_000913.3	2488627	2488928	+	TRUE	2355
NC_000913.3	708388	708689	+	TRUE	666
NC_000913.3	4235244	4235545	+	FALSE	NA
NC_000913.3	3572875	3573176	+	TRUE	3368
NC_000913.3	1631795	1632096	+	FALSE	NA
NC_000913.3	4565970	4566271	+	TRUE	4254
NC_000913.3	3532426	3532727	+	FALSE	NA
NC_000913.3	1850911	1851212	+	TRUE	1755
NC_000913.3	4458999	4459300	+	TRUE	4151
NC_000913.3	4144794	4145095	+	TRUE	3877
NC_000913.3	651513	651814	+	TRUE	615
NC_000913.3	294098	294399	+	TRUE	274
NC_000913.3	717842	718143	+	TRUE	678
NC_000913.3	592533	592834	+	TRUE	564
NC_000913.3	3882241	3882542	+	TRUE	3649
NC_000913.3	2215341	2215642	+	TRUE	2110
NC_000913.3	2100866	2101167	+	TRUE	2013
NC_000913.3	3410561	3410862	+	TRUE	3204
NC_000913.3	2264755	2265056	+	TRUE	2154
NC_000913.3	3037959	3038260	+	FALSE	NA
NC_000913.3	4560461	4560762	+	TRUE	4248
NC_000913.3	1188174	1188475	+	TRUE	1106
NC_000913.3	2311055	2311356	+	TRUE	2197
NC_000913.3	596616	596917	+	TRUE	567
NC_000913.3	2432821	2433122	+	FALSE	NA
NC_000913.3	2993439	2993740	+	FALSE	NA
NC_000913.3	2994088	2994389	+	TRUE	2814
NC_000913.3	982828	983129	+	FALSE	NA
NC_000913.3	4184183	4184484	+	TRUE	3904
NC_000913.3	3430959	3431260	+	TRUE	3219
NC_000913.3	2064837	2065138	+	TRUE	1970
NC_000913.3	1075472	1075773	+	TRUE	996
NC_000913.3	4603459	4603760	+	TRUE	4281
NC_000913.3	3852775	3853076	+	TRUE	3619
NC_000913.3	3246493	3246794	+	FALSE	NA
NC_000913.3	2570168	2570469	+	FALSE	NA
NC_000913.3	2821194	2821495	+	TRUE	2659
NC_000913.3	1532288	1532589	+	TRUE	1447
NC_000913.3	1313529	1313830	+	FALSE	NA
NC_000913.3	1226503	1226804	+	TRUE	1157
NC_000913.3	149187	149488	+	TRUE	129
NC_000913.3	35352	35653	+	TRUE	34
NC_000913.3	405806	406107	+	TRUE	380
NC_000913.3	773423	773724	+	TRUE	721
NC_000913.3	1957080	1957381	+	TRUE	1865
NC_000913.3	775565	775866	+	TRUE	725
NC_000913.3	1542760	1543061	+	TRUE	1456
NC_000913.3	769779	770080	+	TRUE	719
NC_000913.3	3594336	3594637	+	TRUE	3391
NC_000913.3	3586888	3587189	+	TRUE	3383
NC_000913.3	3553277	3553578	+	TRUE	3355
NC_000913.3	2385511	2385812	+	TRUE	2254
NC_000913.3	2648090	2648391	+	TRUE	2501
NC_000913.3	1297475	1297776	+	TRUE	1220
NC_000913.3	948898	949199	+	TRUE	880
NC_000913.3	1426884	1427185	+	TRUE	1354
NC_000913.3	2580182	2580483	+	TRUE	2444
NC_000913.3	719237	719538	+	TRUE	679
NC_000913.3	336005	336306	+	TRUE	317
NC_000913.3	438670	438971	+	TRUE	412
NC_000913.3	3178212	3178513	+	TRUE	2984
NC_000913.3	3346935	3347236	+	FALSE	NA
NC_000913.3	1037711	1038012	+	TRUE	957
NC_000913.3	4283640	4283941	+	TRUE	3983
NC_000913.3	2262903	2263204	+	TRUE	2153
NC_000913.3	1338923	1339224	+	TRUE	1259
NC_000913.3	1204661	1204962	+	TRUE	1126
NC_000913.3	815636	815937	+	TRUE	761
NC_000913.3	552929	553230	+	FALSE	NA
NC_000913.3	2596936	2597237	+	TRUE	2457
NC_000913.3	656063	656364	+	FALSE	NA
NC_000913.3	3647921	3648222	+	FALSE	NA
NC_000913.3	4223596	4223897	+	FALSE	NA
NC_000913.3	657451	657752	+	TRUE	621
NC_000913.3	4234036	4234337	+	TRUE	3939
NC_000913.3	1057343	1057644	+	TRUE	977
NC_000913.3	2831050	2831351	+	TRUE	2671
NC_000913.3	3639416	3639717	+	TRUE	3429
NC_000913.3	4557854	4558155	+	TRUE	4245
NC_000913.3	2538802	2539103	+	TRUE	2400
NC_000913.3	3204153	3204454	+	TRUE	3008
NC_000913.3	1751758	1752059	+	TRUE	1661
NC_000913.3	300094	300395	+	TRUE	280
NC_000913.3	3977905	3978206	+	TRUE	3732
NC_000913.3	4414563	4414864	+	TRUE	4105
NC_000913.3	3203170	3203471	+	TRUE	3007
NC_000913.3	3403695	3403996	+	TRUE	3196
NC_000913.3	3490013	3490314	+	FALSE	NA
NC_000913.3	1194666	1194967	+	TRUE	1112
NC_000913.3	456128	456429	+	TRUE	428
NC_000913.3	2444474	2444775	+	TRUE	2310
NC_000913.3	3783184	3783485	+	TRUE	3554
NC_000913.3	1569692	1569993	+	TRUE	1478
NC_000913.3	1427007	1427308	+	TRUE	1354
NC_000913.3	424309	424610	+	TRUE	396
NC_000913.3	3114083	3114384	+	TRUE	2925
NC_000913.3	2442877	2443178	+	TRUE	2308
NC_000913.3	230862	231163	+	FALSE	NA
NC_000913.3	2452049	2452350	+	TRUE	2320
NC_000913.3	776633	776934	+	TRUE	727
NC_000913.3	859767	860068	+	TRUE	803
NC_000913.3	2627652	2627953	+	TRUE	2484
NC_000913.3	2114503	2114804	+	TRUE	2027
NC_000913.3	4607545	4607846	+	FALSE	NA
NC_000913.3	1344719	1345020	+	TRUE	1268
NC_000913.3	3192262	3192563	+	TRUE	2998
NC_000913.3	706996	707297	+	TRUE	665
NC_000913.3	4061291	4061592	+	TRUE	3801
NC_000913.3	818301	818602	+	TRUE	763
NC_000913.3	2082632	2082933	+	TRUE	1993
NC_000913.3	2539012	2539313	+	TRUE	2400
NC_000913.3	2048405	2048706	+	TRUE	1960
NC_000913.3	257742	258043	+	FALSE	NA
NC_000913.3	3942537	3942838	+	FALSE	NA
NC_000913.3	3120019	3120320	+	TRUE	2927
NC_000913.3	3056004	3056305	+	FALSE	NA
NC_000913.3	3267759	3268060	+	TRUE	3067
NC_000913.3	2318641	2318942	+	TRUE	2201
NC_000913.3	714857	715158	+	TRUE	674
NC_000913.3	3162484	3162785	+	TRUE	2966
NC_000913.3	2345669	2345970	+	TRUE	2216
NC_000913.3	4248	4549	+	TRUE	3
NC_000913.3	3814061	3814362	+	TRUE	3586
NC_000913.3	3449158	3449459	+	TRUE	3251
NC_000913.3	6586	6887	+	TRUE	6
NC_000913.3	4596846	4597147	+	FALSE	NA
NC_000913.3	3211544	3211845	+	TRUE	3016
NC_000913.3	2376071	2376372	+	TRUE	2246
NC_000913.3	2168344	2168645	+	FALSE	NA
NC_000913.3	3778889	3779190	+	FALSE	NA
NC_000913.3	1874622	1874923	+	TRUE	1778
NC_000913.3	614559	614860	+	TRUE	583
NC_000913.3	1888830	1889131	+	TRUE	1795
NC_000913.3	4351513	4351814	+	FALSE	NA
NC_000913.3	2991671	2991972	+	FALSE	NA
NC_000913.3	2390093	2390394	+	TRUE	2260
NC_000913.3	1672593	1672894	+	TRUE	1586
NC_000913.3	4063251	4063552	+	TRUE	3802
NC_000913.3	4148766	4149067	+	TRUE	3881
NC_000913.3	1472186	1472487	+	FALSE	NA
NC_000913.3	2968772	2969073	+	TRUE	2789
NC_000913.3	3454413	3454714	+	TRUE	3260
NC_000913.3	192195	192496	+	TRUE	165
NC_000913.3	1395299	1395600	+	TRUE	1316
NC_000913.3	4076276	4076577	+	TRUE	3814
NC_000913.3	3151546	3151847	+	TRUE	2957
NC_000913.3	3788182	3788483	+	TRUE	3560
NC_000913.3	3626515	3626816	+	TRUE	3421
NC_000913.3	2230595	2230896	+	TRUE	2125
NC_000913.3	2320666	2320967	+	TRUE	2202
NC_000913.3	972197	972498	+	TRUE	899
NC_000913.3	1751264	1751565	+	TRUE	1660
NC_000913.3	3473699	3474000	+	TRUE	3278
NC_000913.3	201168	201469	+	TRUE	173
NC_000913.3	4079665	4079966	+	TRUE	3818
NC_000913.3	3188990	3189291	+	FALSE	NA
NC_000913.3	1220470	1220771	+	TRUE	1148
NC_000913.3	3642434	3642735	+	TRUE	3432
NC_000913.3	3048799	3049100	+	TRUE	2859
NC_000913.3	2122705	2123006	+	TRUE	2032
NC_000913.3	2861067	2861368	+	FALSE	NA
NC_000913.3	2143470	2143771	+	TRUE	2051
NC_000913.3	2098451	2098752	+	TRUE	2012
NC_000913.3	480008	480309	+	TRUE	451
NC_000913.3	4599349	4599650	+	FALSE	NA
NC_000913.3	3452208	3452509	+	TRUE	3257
NC_000913.3	3566095	3566396	+	TRUE	3364
NC_000913.3	1190985	1191286	+	TRUE	1108
NC_000913.3	169374	169675	+	TRUE	145
NC_000913.3	2900879	2901180	+	TRUE	2736
NC_000913.3	3382519	3382820	+	TRUE	3179
